toolbox.screen.nb_order_with_error|Commandes en erreurs
toolbox.screen.import_in_progress|Synchronisation en cours
toolbox.screen.no_import|Pas de synchronisation en cours
toolbox.screen.rest_time_to_import|Attendez %{rest_time}  secondes avant d'importer de nouveau vos commandes
toolbox.screen.store_last_import|Dernière synchronisation
toolbox.screen.store_type_import|Mode de la dernière synchronisation
toolbox.screen.last_import_none|aucun
toolbox.screen.last_import_cron|Cron
toolbox.screen.last_import_manual|Manuel
toolbox.screen.store_information|Informations sur les boutiques
toolbox.screen.export_information|Informations sur l'export
toolbox.screen.store_active|Boutique synchronisée avec Lengow
toolbox.screen.store_catalog_id|Catalogue ids Lengow synchronisés
toolbox.screen.store_export_token|Token d'export
toolbox.screen.store_last_export|Dernier export 
toolbox.screen.store_product_total|Produits disponibles dans votre boutique
toolbox.screen.store_product_exported|Produits exportés dans votre boutique
toolbox.screen.url_export|URL d'export pour cette boutique
toolbox.screen.content_folder_media|Contenu du dossier média
toolbox.screen.folder_path|Chemin d'accès
toolbox.screen.file_list|Liste des fichiers
toolbox.screen.no_file_exported|Ficher non exporté
toolbox.screen.cron_information|Planification du Cron Magento
toolbox.screen.export_cron|Cron d'export Lengow
toolbox.screen.import_cron|Cron d'import Lengow
toolbox.screen.cron_status|Statut 
toolbox.screen.cron_message|Message
toolbox.screen.cron_scheduled_at|Programmé pour 
toolbox.screen.cron_executed_at|Exécuté pour
toolbox.screen.cron_finished_at|Réalisé pour 
toolbox.screen.no_cron_job_yet|Il n'y a pas de tâche planifiée pour le moment
toolbox.screen.cron_see_message|Voir le message
toolbox.screen.checksum_information|Intégrité des données
toolbox.screen.file_not_exists|Le fichier checkmd5.csv n'est pas valide. Enregistrement impossible ! 
toolbox.screen.summary|Sommaire
toolbox.screen.file_checked|%{nb_file} fichier(s) vérifié(s)
toolbox.screen.file_modified|%{nb_file} fichier(s) modifié(s)
toolbox.screen.file_deleted|%{nb_file} fichier(s) supprimé(s)
toolbox.screen.list_modified_file|Liste des fichiers modifiés
toolbox.screen.list_deleted_file|Liste des fichiers supprimés
toolbox.screen.action_information|Actions Lengow
toolbox.table.title|Actions Lengow
toolbox.table.id|ID
toolbox.table.order_id|Commande ID
toolbox.table.action_id|Action ID
toolbox.table.order_line_sku|ID du numéro de la ligne de commande
toolbox.table.action_type|Action type
toolbox.table.retry|Réessayez 
toolbox.table.parameters|Paramètres
toolbox.table.state|Statut
toolbox.table.state_processing|traitement
toolbox.table.state_complete|complèté
toolbox.table.created_at|Créé à 
toolbox.table.updated_at|Mis à jour à 
lengow_setting.global_setting|Paramètres principaux
lengow_setting.global_plugin_version_title|Version du plugin
lengow_setting.global_magento_version_title|Version Magento
lengow_setting.global_plugin_compatibility_title|Compatibilité du plugin
lengow_setting.global_plugin_compatibility_yes|La version Magento est compatible
lengow_setting.global_plugin_compatibility_no|La version Magento n'est pas compatible
lengow_setting.global_server_ip_title|L'IP de votre serveur
lengow_setting.global_information_credential|Pour modifier les informations d'identification de la boutique, sélectionnez une boutique
lengow_setting.global_store_credential|Paramètres d'identification
lengow_setting.global_account_id_title|ID du compte
lengow_setting.global_account_id_comment|ID de votre compte Lengow
lengow_setting.global_access_token_title|Access Token
lengow_setting.global_access_token_comment|Votre access Token Lengow
lengow_setting.global_secret_token_title|Secret Token
lengow_setting.global_secret_token_comment|Votre secret Token Lengow
lengow_setting.global_store_enable_title|Activer la boutique
lengow_setting.global_store_enable_comment|Activer la boutique pour la connecter à la plateforme Lengow
lengow_setting.global_catalog_id_title|Catalogues ID
lengow_setting.global_catalog_id_comment|Vos ID catalogues pour importer les commandes.<br />Séparez-les par des ' ; '
lengow_setting.global_advanced_setting|Paramètres principaux avancés
lengow_setting.global_tracking_id_label|Tracker ID produit
lengow_setting.global_authorized_ip_enable_label|Activer l'autorisation par IP
lengow_setting.global_authorized_ip_enable_comment|Activez cette option si vous voulez sécuriser votre export par ip. Par défaut, votre export est sécurisé par une clé unique.
lengow_setting.global_authorized_ip_label|IP autorisée(s)
lengow_setting.global_authorized_ip_comment|IP autorisée(s) séparée(s) par ;
lengow_setting.export_setting|Paramètres d'export
lengow_setting.export_simple_setting|Paramètres d'export
lengow_setting.export_selection_enable_label|Exportez seulement les produits sélectionnés
lengow_setting.export_out_stock_label|Exportez les produits hors stock
lengow_setting.export_product_type_label|Type de produits à exporter
lengow_setting.export_product_status_label|Statut des produit à exporter
lengow_setting.export_advanced_setting|Paramètre avancés d'export
lengow_setting.export_attribute_label|Sélectionnez les attributs à exporter
lengow_setting.export_parent_image_label|Fusionnez les images avec les produits parents
lengow_setting.export_default_shipping_country_label|Pays d'expédition
lengow_setting.export_default_shipping_country_comment|Pays à appliquer par défaut pour les frais d'expédition
lengow_setting.export_default_shipping_method_label|Mode d'expédition
lengow_setting.export_default_shipping_method_comment|Mode d'expédition à appliquer par défaut pour calculer les frais d'expédition
lengow_setting.export_default_shipping_price_label|Frais d'expédition
lengow_setting.export_default_shipping_price_comment|Frais d'expédition à appliquer par défaut si il y a une correspondance de trouvée
lengow_setting.export_file_enable_label|Sauvegardez les flux dans un fichier
lengow_setting.export_file_enable_comment|Cette option est utile dans le cas où votre catalogue contient un grand nombre de produits
lengow_setting.export_cron_enable_lable|Autorisez le process Cron de Magento
lengow_setting.export_cron_enable_comment|Si votre Cron est en place sur Magento, le fichier s'exportera automatiquement toutes les 4 heures
lengow_setting.import_setting|Paramètres d'import
lengow_setting.import_simple_setting|Paramètres d'import
lengow_setting.import_advanced_setting|Paramètres avancés d'import
lengow_setting.import_days_title|Importez les commandes datant de X jours
lengow_setting.import_days_comment|Choisissez le nombre de jours
lengow_setting.import_customer_group_title|Groupe client
lengow_setting.import_customer_group_comment|Attribuez un groupe client aux clients Lengow
lengow_setting.import_default_shipping_method_title|Mode d'expédition
lengow_setting.import_default_shipping_method_comment|Choisissez un mode d'expédition pour les commandes expédiées par les places de marché
lengow_setting.import_report_mail_enable_title|Je veux être notifié en cas de problème lors de l'importation de mes commandes
lengow_setting.import_report_mail_address_title|Email à utiliser pour l'envoi des emails de rapport
lengow_setting.import_report_mail_address_comment|Email séparé par ;
